,has_secondary_sport_education,has_higher_sport_education,sport_master,sport_master_kandidate,is_champion,work_experience,master_id,rang_id,docs_verified,rating,reviews_count,is_recomended,photos_count,is_male,has_price,years_on_profi_ru,price_in_thousands,cur_score_percents,work_experience_sq,reputation_density,reputation_volume_interaction,champion_experience_inter
284,1,0,1,0,0,2.0,https://profi.ru/profile/ProtasVA3/,123.0,1,5.0,3,0,0,1,1,1.5833333333333333,2.0,0.5054602650000001,4.0,1.1612903225806452,6.931471805599453,0.0
285,1,0,1,0,0,12.0,https://profi.ru/profile/PryahinVV2/,109.0,1,5.0,15,1,30,1,1,12.25,4.0,0.505023925,144.0,1.1320754716981132,13.862943611198906,0.0
286,1,0,0,1,0,4.0,https://profi.ru/profile/PshennikovKD/,97.0,0,4.75,109,0,9,1,1,4.916666666666667,4.0,0.5052069457142857,16.0,18.422535211267604,22.327281737513978,0.0
287,1,0,0,0,0,8.0,https://profi.ru/profile/PupkinIS2/,116.0,1,0.0,0,0,0,1,1,5.166666666666667,2.5,0.50354424,64.0,0.0,0.0,0.0
288,0,1,0,0,0,5.0,https://profi.ru/profile/PuzyrevaAS2/,29.0,1,5.0,7,0,0,0,1,5.75,2.5,0.504461165,25.0,1.037037037037037,10.39720770839918,0.0
289,0,1,0,1,0,13.0,https://profi.ru/profile/PyasetskiiSN/,134.0,1,4.76,25,0,2,1,1,12.5,2.5,0.50441883,169.0,1.8518518518518519,15.508539520982254,0.0
290,0,1,0,0,0,18.0,https://profi.ru/profile/PylnovIS/,74.0,1,5.0,20,0,3,1,1,11.166666666666666,2.5,0.505931275,324.0,1.6438356164383563,15.222612188617115,0.0
291,1,0,0,0,0,13.0,https://profi.ru/profile/RafikovaYA/,58.0,0,5.0,1,0,0,0,1,2.0833333333333335,1.0,0.50364086,169.0,0.3243243243243243,3.4657359027997265,0.0
292,0,1,1,0,0,4.0,https://profi.ru/profile/RerikhMA/,133.0,0,0.0,0,0,1,0,1,3.0833333333333335,3.0,0.5030415066666667,16.0,0.0,0.0,0.0
293,0,1,1,0,0,3.0,https://profi.ru/profile/ReznitskayaKD/,97.0,0,5.0,6,0,11,0,1,2.0,2.5,0.50220455,9.0,2.0,9.729550745276565,0.0
294,0,1,0,0,0,16.0,https://profi.ru/profile/RodionovIU2/,109.0,1,4.75,4,0,0,1,1,11.25,3.0,0.5053231842857143,256.0,0.32653061224489793,7.644830084061977,0.0
295,1,0,1,0,0,5.0,https://profi.ru/profile/RomanovaAV115/,81.0,0,5.0,27,0,4,0,1,5.416666666666667,2.5,0.4765106771428572,25.0,4.207792207792208,16.66102255087602,0.0
296,0,1,1,0,1,5.0,https://profi.ru/profile/RomanovaSV14/,34.0,0,5.0,5,0,2,0,0,5.833333333333333,,0.50730595,25.0,0.7317073170731707,8.958797346140274,5.833333333333333
297,1,0,0,0,0,1.0,https://profi.ru/profile/RonzhinPV2/,188.0,0,0.0,0,0,0,1,0,1.1666666666666667,,0.50116165,1.0,0.0,0.0,0.0
298,0,1,1,0,1,2.0,https://profi.ru/profile/RozhkovaAS25/,93.0,0,5.0,1,0,4,0,1,2.6666666666666665,2.5,0.5043706042857142,4.0,0.27272727272727276,3.4657359027997265,2.6666666666666665
299,1,0,1,0,0,2.0,https://profi.ru/profile/RudnevLD/,152.0,1,5.0,2,0,3,1,1,1.0,2.5,0.50504712,4.0,1.0,5.493061443340549,0.0
300,1,0,0,0,0,11.0,https://profi.ru/profile/RudnevaYS4/,113.0,1,4.89,9,0,0,0,1,1.9166666666666667,2.0,0.5050096133333333,121.0,3.0857142857142854,11.259641104740883,0.0
301,1,0,1,0,1,3.0,https://profi.ru/profile/RudyukovaNA/,75.0,0,5.0,15,1,3,0,1,3.5833333333333335,2.8,0.50280804,9.0,3.2727272727272725,13.862943611198906,3.5833333333333335
302,0,1,1,0,1,3.0,https://profi.ru/profile/RuzaykinaTY/,9.0,1,5.0,18,1,1,0,1,4.0,2.0,0.5056358466666666,9.0,3.6,14.722194895832201,4.0
303,0,1,0,0,0,7.0,https://profi.ru/profile/RybakovSS7/,56.0,0,0.0,0,0,8,0,0,3.75,,0.50674317,49.0,0.0,0.0,0.0
304,0,1,1,0,1,12.0,https://profi.ru/profile/RybkinAV/,87.0,1,4.91,23,1,3,1,1,12.75,3.0,0.50532449,144.0,1.6727272727272726,15.604244307008415,12.75
305,1,0,0,0,0,0.3333333333333333,https://profi.ru/profile/RylskayaDV/,101.0,0,0.0,0,0,0,0,1,0.3333333333333333,2.0,0.50418481,0.1111111111111111,0.0,0.0,0.0
306,1,0,0,0,0,9.0,https://profi.ru/profile/SadiyevBS2/,156.0,0,0.0,0,0,0,1,0,0.6666666666666666,,0.5030860566666666,81.0,0.0,0.0,0.0
307,1,0,1,0,1,22.0,https://profi.ru/profile/SapeginAA2/,12.0,1,5.0,11,0,5,1,1,12.5,5.0,0.0,484.0,0.8148148148148148,12.424533248940001,12.5
308,0,1,1,0,0,22.0,https://profi.ru/profile/SayenkoKE/,81.0,1,0.0,0,0,0,0,0,0.08333333333333333,,0.50444069,484.0,0.0,0.0,0.0
309,0,1,1,0,1,16.0,https://profi.ru/profile/SchetininVT/,40.0,1,5.0,4,0,4,1,1,10.25,3.5,0.5057775840000001,256.0,0.35555555555555557,8.047189562170502,10.25
310,0,1,1,0,0,5.0,https://profi.ru/profile/SedyshevaNA/,24.0,1,5.0,10,0,4,0,1,5.833333333333333,2.5,0.5045400800000001,25.0,1.4634146341463414,11.989476363991853,0.0
311,1,0,0,1,0,13.0,https://profi.ru/profile/SelivanovAY3/,111.0,1,0.0,0,0,5,1,1,0.25,3.0,0.5047525583333333,169.0,0.0,0.0,0.0
312,0,1,1,0,1,5.0,https://profi.ru/profile/SemechkinDA/,135.0,1,5.0,1,0,11,1,0,2.6666666666666665,,0.503517066,25.0,0.27272727272727276,3.4657359027997265,2.6666666666666665
313,1,0,0,0,0,0.25,https://profi.ru/profile/SemenovaPS10/,143.0,0,0.0,0,0,0,0,1,0.25,3.0,0.502725085,0.0625,0.0,0.0,0.0
314,1,0,0,0,0,10.0,https://profi.ru/profile/SenatorovIG/,47.0,1,5.0,27,1,1,1,1,5.5,1.0,0.506390515,100.0,4.153846153846154,16.66102255087602,0.0
315,0,1,1,0,0,27.0,https://profi.ru/profile/SenkinSD/,93.0,1,4.77,88,0,0,1,1,11.583333333333334,2.0,0.504427812,729.0,6.993377483443708,21.410795483622305,0.0
316,0,1,0,0,0,1.0,https://profi.ru/profile/SerdyukovaMA6/,128.0,0,4.0,1,0,0,0,0,1.5833333333333333,,0.50068613,1.0,0.38709677419354843,2.772588722239781,0.0
317,0,0,0,0,0,3.0,https://profi.ru/profile/SeredaAE2/,93.0,0,0.0,0,0,2,0,1,3.5833333333333335,4.0,0.5045001214285714,9.0,0.0,0.0,0.0
318,1,0,1,0,0,15.0,https://profi.ru/profile/SergiyenkoAD4/,51.0,1,5.0,5,0,5,0,0,1.6666666666666667,,0.50378296,225.0,1.8749999999999998,8.958797346140274,0.0
319,0,1,1,0,0,4.0,https://profi.ru/profile/SevastyanovaAV21/,86.0,0,0.0,0,0,0,0,0,1.0833333333333333,,0.50259605,16.0,0.0,0.0,0.0
320,1,0,0,1,0,1.0,https://profi.ru/profile/ShakleinaVM/,102.0,1,5.0,3,0,5,0,1,1.3333333333333333,1.5,0.5042282616666668,1.0,1.2857142857142858,6.931471805599453,0.0
321,1,0,0,0,0,15.0,https://profi.ru/profile/ShamrayAM/,85.0,0,0.0,0,0,3,0,1,2.8333333333333335,2.5,0.5046060885714286,225.0,0.0,0.0,0.0
322,1,0,0,0,0,6.0,https://profi.ru/profile/ShatokhinFA/,81.0,1,5.0,35,0,4,1,1,1.9166666666666667,4.0,0.5056147442857143,36.0,11.999999999999998,17.91759469228055,0.0
323,1,0,0,0,0,9.0,https://profi.ru/profile/ShchelokovDS4/,134.0,0,0.0,0,0,0,1,0,0.5,,0.50412844,81.0,0.0,0.0,0.0
324,0,1,0,0,0,6.0,https://profi.ru/profile/ShelestovAA3/,105.0,1,5.0,3,0,0,1,1,4.166666666666667,1.5,0.5057104575,36.0,0.5806451612903225,6.931471805599453,0.0
325,1,0,1,0,0,14.0,https://profi.ru/profile/ShepilovMD/,158.0,0,4.6,5,0,0,1,0,0.6666666666666666,,0.5041745240000001,196.0,3.0000000000000004,8.242093558449053,0.0
326,1,0,0,0,0,15.0,https://profi.ru/profile/ShevelevII2/,139.0,1,0.0,0,0,6,1,1,3.9166666666666665,3.5,0.5036331871428571,225.0,0.0,0.0,0.0
327,0,1,1,0,0,17.0,https://profi.ru/profile/ShishkovAA21/,93.0,1,5.0,6,0,11,1,1,2.3333333333333335,3.5,0.506021765,289.0,1.7999999999999998,9.729550745276565,0.0
328,1,0,0,0,1,7.0,https://profi.ru/profile/ShkodinovaYV2/,112.0,1,0.0,0,0,4,0,1,0.25,1.5,0.50160316,49.0,0.0,0.0,0.25
329,1,0,0,0,0,2.0,https://profi.ru/profile/ShmorgunOP/,111.0,0,0.0,0,0,8,0,1,1.4166666666666667,2.0,0.50162743,4.0,0.0,0.0,0.0
330,0,1,0,1,0,10.0,https://profi.ru/profile/ShorinNV/,98.0,1,5.0,8,0,4,1,1,7.666666666666667,3.0,0.505587855,100.0,0.9230769230769229,10.986122886681098,0.0
331,0,1,1,0,0,21.0,https://profi.ru/profile/SidorenkoKO/,123.0,0,0.0,0,0,0,0,1,13.083333333333334,2.0,0.5036343666666666,441.0,0.0,0.0,0.0
332,0,1,0,0,0,16.0,https://profi.ru/profile/SilukovSA/,96.0,0,0.0,0,0,0,1,0,0.9166666666666666,,0.504746985,256.0,0.0,0.0,0.0
333,1,0,1,0,0,7.0,https://profi.ru/profile/SinyutinaAU/,86.0,0,0.0,0,0,13,0,1,7.083333333333333,3.0,0.5041653724999999,49.0,0.0,0.0,0.0
334,1,0,0,0,0,2.0,https://profi.ru/profile/SivakovDV5/,141.0,0,0.0,0,0,0,1,1,2.0833333333333335,1.5,0.503785,4.0,0.0,0.0,0.0
335,0,1,1,0,0,25.0,https://profi.ru/profile/SkryabinaVV3/,84.0,1,5.0,7,0,0,0,1,4.083333333333333,2.0,0.50261448,625.0,1.3770491803278688,10.39720770839918,0.0
336,0,0,0,0,0,0.0,https://profi.ru/profile/SmirnovTZ/,139.0,0,5.0,2,0,0,1,0,0.3333333333333333,,0.5051871,0.0,1.5,5.493061443340549,0.0
337,0,1,1,0,1,11.0,https://profi.ru/profile/SmolyakovGV/,135.0,1,4.25,4,0,7,1,1,9.083333333333334,5.0,0.5054055900000001,121.0,0.396694214876033,6.840111127844926,9.083333333333334
338,0,1,1,0,1,7.0,https://profi.ru/profile/SmolyarMA/,88.0,1,5.0,24,0,6,0,0,3.0833333333333335,,0.504595144,49.0,5.877551020408163,16.094379124341003,3.0833333333333335
339,1,0,0,0,0,7.0,https://profi.ru/profile/SokolovDA193/,178.0,0,0.0,0,0,0,1,0,0.08333333333333333,,0.502140665,49.0,0.0,0.0,0.0
340,0,1,1,0,1,4.5,https://profi.ru/profile/SoldatenkovaPD/,110.0,1,0.0,0,0,4,0,1,1.3333333333333333,3.0,0.5040744328571428,20.25,0.0,0.0,1.3333333333333333
341,0,1,1,0,1,20.0,https://profi.ru/profile/SolomatinaAY/,39.0,1,5.0,3,0,6,0,1,3.9166666666666665,4.0,0.50402462,400.0,0.6101694915254238,6.931471805599453,3.9166666666666665
342,0,1,0,0,0,9.0,https://profi.ru/profile/SolovevaDD2/,43.0,1,5.0,61,1,6,0,1,7.916666666666667,2.0,0.5045419299999999,81.0,6.841121495327102,20.63567192522546,0.0
343,0,1,0,0,1,40.0,https://profi.ru/profile/SoshnikovNA/,166.0,1,0.0,0,0,7,1,1,0.6666666666666666,2.5,0.5017562,1600.0,0.0,0.0,0.6666666666666666
344,1,0,1,0,0,16.0,https://profi.ru/profile/StelmuhovaTI/,134.0,1,3.0,2,0,3,0,1,5.583333333333333,2.5,0.5031635116666666,256.0,0.3037974683544304,3.295836866004329,0.0
345,0,1,1,0,1,0.25,https://profi.ru/profile/StepinaAA19/,113.0,0,5.0,1,0,0,0,1,0.25,5.0,0.5041580142857144,0.0625,0.8,3.4657359027997265,0.25
346,0,1,1,0,1,5.0,https://profi.ru/profile/StronginaYK/,72.0,0,5.0,1,0,4,0,1,2.0,5.0,0.5050017528571429,25.0,0.3333333333333333,3.4657359027997265,2.0
347,0,1,0,0,0,26.0,https://profi.ru/profile/StrubalinYM/,133.0,1,0.0,0,0,0,1,1,0.75,2.5,0.50270573,676.0,0.0,0.0,0.0
348,1,0,0,0,0,26.0,https://profi.ru/profile/SubhankulovMM/,32.0,1,5.0,11,0,3,1,1,7.75,3.0,0.505542975,676.0,1.2571428571428571,12.424533248940001,0.0
349,1,0,0,1,0,7.0,https://profi.ru/profile/SuchkovaAA19/,84.0,0,5.0,1,0,6,0,1,2.1666666666666665,5.0,0.5048890071428571,49.0,0.31578947368421056,3.4657359027997265,0.0
350,0,1,0,0,0,14.0,https://profi.ru/profile/SuetinaMV/,99.0,1,4.93,40,1,0,0,1,8.333333333333334,2.5,0.50377885,196.0,4.285714285714286,18.307910288852238,0.0
351,1,0,1,0,1,5.0,https://profi.ru/profile/SukhotinaAV/,118.0,1,0.0,0,0,0,0,1,2.6666666666666665,5.0,0.5029589250000001,25.0,0.0,0.0,2.6666666666666665
352,0,1,0,0,0,13.0,https://profi.ru/profile/SullaAV/,156.0,1,5.0,4,0,12,1,1,6.0,3.0,0.504577535,169.0,0.5714285714285714,8.047189562170502,0.0
353,1,0,1,0,0,25.0,https://profi.ru/profile/SumarokovaMA2/,9.0,1,4.84,56,0,10,0,1,5.583333333333333,3.0,0.5059286042857143,625.0,8.506329113924052,19.568368136319222,0.0
354,0,1,1,0,0,16.0,https://profi.ru/profile/SvyatnenkoDD/,38.0,0,5.0,3,0,0,0,1,2.5,2.0,0.5040312,256.0,0.8571428571428571,6.931471805599453,0.0
355,1,0,0,0,0,0.5833333333333334,https://profi.ru/profile/TambovtsevaKV/,20.0,0,5.0,2,0,0,0,1,0.5833333333333334,2.0,0.50471046,0.34027777777777785,1.263157894736842,5.493061443340549,0.0
356,0,1,1,0,0,13.0,https://profi.ru/profile/TemenderovaDR/,82.0,1,5.0,83,0,5,0,1,6.166666666666667,4.5,0.5048201471428571,169.0,11.581395348837209,22.154083994216567,0.0
357,1,0,1,0,0,15.0,https://profi.ru/profile/TeteryukovSS/,96.0,1,5.0,9,0,6,1,1,12.416666666666666,4.0,0.5055092325,225.0,0.6708074534161491,11.51292546497023,0.0
358,0,1,1,0,1,14.0,https://profi.ru/profile/TimofeevaMO3/,98.0,1,5.0,8,0,0,0,1,5.416666666666667,2.5,0.504596025,196.0,1.2467532467532467,10.986122886681098,5.416666666666667
359,1,0,0,0,0,20.0,https://profi.ru/profile/TitovVP9/,168.0,0,0.0,0,0,14,1,1,0.08333333333333333,3.0,0.50172672,400.0,0.0,0.0,0.0
360,1,0,1,0,1,7.5,https://profi.ru/profile/TitovaAE12/,118.0,1,0.0,0,0,4,0,1,5.916666666666667,3.0,0.503391036,56.25,0.0,0.0,5.916666666666667
361,0,1,1,0,0,9.0,https://profi.ru/profile/TitovaMA6/,94.0,1,5.0,4,0,17,0,1,7.166666666666667,6.0,0.50373334,81.0,0.48979591836734687,8.047189562170502,0.0
362,1,0,0,0,0,6.0,https://profi.ru/profile/TomilineEK/,115.0,0,0.0,0,0,0,0,1,6.833333333333333,5.0,0.5036380842857142,36.0,0.0,0.0,0.0
363,0,1,1,0,0,3.0,https://profi.ru/profile/TopchyanKG/,74.0,1,5.0,2,0,5,0,1,1.8333333333333333,3.0,0.50522908,9.0,0.7058823529411765,5.493061443340549,0.0
364,0,1,0,0,0,0.0833333333333333,https://profi.ru/profile/TopolyanskiyAB/,174.0,0,0.0,0,0,0,1,0,0.08333333333333333,,0.501,0.006944444444444439,0.0,0.0,0.0
365,1,0,0,1,0,1.0,https://profi.ru/profile/TsapkinIS/,112.0,0,0.0,0,0,5,1,0,0.75,,0.504123528,1.0,0.0,0.0,0.0
366,1,0,0,0,0,6.0,https://profi.ru/profile/TselykovsksyaAA/,84.0,1,5.0,3,0,12,0,1,6.75,3.5,0.5032699133333334,36.0,0.3870967741935484,6.931471805599453,0.0
367,0,1,1,0,1,17.0,https://profi.ru/profile/TsomartovAK/,108.0,1,4.92,61,0,8,1,1,5.166666666666667,2.8,0.504908175,289.0,9.891891891891891,20.30550117442185,5.166666666666667
368,0,1,1,0,1,20.0,https://profi.ru/profile/TsyplyakovKA/,1.0,1,5.0,61,0,6,0,1,10.083333333333334,1.5,0.50749691,400.0,5.50375939849624,20.63567192522546,10.083333333333334
369,1,0,0,1,0,3.0,https://profi.ru/profile/TyutyunnikDV4/,116.0,0,0.0,0,0,0,1,1,0.4166666666666667,2.5,0.504449614,9.0,0.0,0.0,0.0
370,1,0,0,1,0,4.0,https://profi.ru/profile/UdalovMD3/,101.0,1,5.0,6,0,9,1,1,3.25,3.0,0.5053261671428573,16.0,1.411764705882353,9.729550745276565,0.0
371,0,1,1,0,0,15.0,https://profi.ru/profile/UlanovOV5/,52.0,1,5.0,24,0,2,1,1,1.8333333333333333,4.0,0.50628693,225.0,8.470588235294118,16.094379124341003,0.0
372,0,1,0,0,0,1.0,https://profi.ru/profile/UlyashinYV/,77.0,1,5.0,8,0,4,1,1,0.25,2.5,0.50617676,1.0,6.4,10.986122886681098,0.0
373,1,0,0,1,0,2.0,https://profi.ru/profile/UshakovAD11/,88.0,1,5.0,4,0,8,1,0,1.1666666666666667,,0.506235365,4.0,1.8461538461538458,8.047189562170502,0.0
374,1,0,1,0,1,18.0,https://profi.ru/profile/UskovEA/,3.0,1,4.97,94,1,0,1,1,13.75,4.0,0.506809088,324.0,6.372881355932203,22.632768151254687,13.75
375,1,0,0,0,0,20.0,https://profi.ru/profile/VakulichevVL/,30.0,0,0.0,0,0,4,1,0,0.08333333333333333,,0.5065546,400.0,0.0,0.0,0.0
376,0,1,1,0,0,0.9166666666666666,https://profi.ru/profile/ValetovRA3/,104.0,1,5.0,1,0,5,1,0,0.9166666666666666,,0.505484916,0.8402777777777777,0.5217391304347826,3.4657359027997265,0.0
377,0,0,0,0,0,4.0,https://profi.ru/profile/VanyukovaSA3/,75.0,1,5.0,45,0,25,0,1,4.0,4.0,0.50451209,16.0,9.0,19.143206982445477,0.0
378,0,1,1,0,1,11.0,https://profi.ru/profile/VasilenkoAA47/,126.0,1,5.0,1,0,0,0,1,4.75,3.0,0.503357865,121.0,0.17391304347826086,3.4657359027997265,4.75
379,0,1,0,0,0,2.0,https://profi.ru/profile/VasilyevAD21/,120.0,1,5.0,1,0,10,1,1,2.0833333333333335,3.0,0.5050901785714286,4.0,0.3243243243243243,3.4657359027997265,0.0
380,0,1,1,0,1,5.0,https://profi.ru/profile/VerbinPO/,110.0,1,0.0,0,0,1,1,1,5.75,5.0,0.5044968166666667,25.0,0.0,0.0,5.75
381,0,0,0,0,0,2.0,https://profi.ru/profile/VimbaPA/,52.0,0,0.0,0,0,8,0,1,1.6666666666666667,2.0,0.505053215,4.0,0.0,0.0,0.0
382,1,0,0,0,0,8.0,https://profi.ru/profile/VinichenkoVS2/,7.0,1,4.98,62,1,0,0,1,7.5,3.0,0.50557964,64.0,7.294117647058823,20.632810937429834,0.0
383,1,0,0,0,0,1.0,https://profi.ru/profile/VladimirovIK3/,191.0,0,0.0,0,0,3,1,0,1.8333333333333333,,0.5012838399999999,1.0,0.0,0.0,0.0
384,0,1,0,0,0,18.0,https://profi.ru/profile/VlasenkoAY/,86.0,0,5.0,7,0,11,1,1,3.5833333333333335,2.0,0.5048274157142857,324.0,1.5272727272727271,10.39720770839918,0.0
385,1,0,1,0,0,10.0,https://profi.ru/profile/VoinovAA2/,116.0,1,5.0,14,0,3,1,1,7.166666666666667,5.0,0.50491752,100.0,1.714285714285714,13.54025100551105,0.0
386,0,1,1,0,0,7.0,https://profi.ru/profile/VolkovMV19/,108.0,1,4.97,150,0,30,1,1,7.583333333333333,2.0,0.50589185,49.0,17.47572815533981,24.935880788970174,0.0
387,0,1,0,0,0,16.0,https://profi.ru/profile/VorobyevMV22/,182.0,0,0.0,0,0,0,1,1,1.3333333333333333,2.0,0.50129603,256.0,0.0,0.0,0.0
388,1,0,0,1,0,12.0,https://profi.ru/profile/VoronovND/,97.0,1,5.0,12,0,0,1,1,4.166666666666667,4.5,0.5050622685714286,144.0,2.32258064516129,12.824746787307683,0.0
389,1,0,1,0,1,5.0,https://profi.ru/profile/VylegzhaninNA2/,116.0,1,5.0,1,0,6,1,1,5.166666666666667,5.0,0.50544979,25.0,0.16216216216216214,3.4657359027997265,5.166666666666667
390,0,0,0,0,0,15.0,https://profi.ru/profile/VylupkoPA/,114.0,1,5.0,2,0,4,1,0,1.5833333333333333,,0.50520366,225.0,0.7741935483870969,5.493061443340549,0.0
391,0,1,0,0,0,4.0,https://profi.ru/profile/YamaliyevaDM/,82.0,1,5.0,19,1,19,0,1,3.6666666666666665,4.0,0.5042122450000001,16.0,4.071428571428572,14.978661367769954,0.0
392,1,0,0,0,0,0.0,https://profi.ru/profile/YefremovaAV36/,139.0,0,0.0,0,0,0,0,0,0.16666666666666666,,0.50087612,0.0,0.0,0.0,0.0
393,1,0,1,0,1,3.0,https://profi.ru/profile/YelesinMA/,108.0,0,5.0,2,0,0,1,1,0.75,3.0,0.5059779,9.0,1.1428571428571428,5.493061443340549,0.75
394,0,1,1,0,1,28.0,https://profi.ru/profile/YeliseyevAA25/,122.0,1,4.43,7,0,3,1,1,1.8333333333333333,2.0,0.5047593442857142,784.0,2.4705882352941178,9.211926029641672,1.8333333333333333
395,0,1,1,0,1,5.0,https://profi.ru/profile/YepryntsevSG/,90.0,1,5.0,10,0,11,1,1,1.9166666666666667,5.0,0.50553205,25.0,3.4285714285714284,11.989476363991853,1.9166666666666667
396,1,0,0,0,0,8.0,https://profi.ru/profile/YerofeyevDV2/,22.0,1,5.0,55,0,14,1,1,1.5833333333333333,3.0,0.5062729450000001,64.0,21.290322580645164,20.12675845367575,0.0
397,1,0,0,0,0,15.0,https://profi.ru/profile/YevseyevVK/,136.0,0,5.0,10,0,3,1,0,1.6666666666666667,,0.504544254,225.0,3.7499999999999996,11.989476363991853,0.0
398,1,0,1,0,0,11.0,https://profi.ru/profile/YurchenkoYaV/,61.0,0,5.0,10,0,3,0,1,11.25,7.0,0.505240385,121.0,0.8163265306122449,11.989476363991853,0.0
399,0,1,0,0,0,10.0,https://profi.ru/profile/YurovAA18/,116.0,0,0.0,0,0,0,1,1,2.0,2.0,0.505,100.0,0.0,0.0,0.0
400,0,1,1,0,0,10.0,https://profi.ru/profile/YushinAV10/,155.0,0,5.0,2,0,8,1,0,2.5,,0.50482921,100.0,0.5714285714285714,5.493061443340549,0.0
401,1,0,1,0,1,10.0,https://profi.ru/profile/ZabirovaAR5/,118.0,1,0.0,0,0,24,0,1,5.5,5.0,0.5029743475,100.0,0.0,0.0,5.5
402,1,0,0,0,0,8.0,https://profi.ru/profile/ZakharovVV59/,97.0,0,0.0,0,0,4,1,1,0.9166666666666666,2.5,0.505660126,64.0,0.0,0.0,0.0
403,0,1,0,1,0,25.0,https://profi.ru/profile/ZazykinFA/,19.0,1,5.0,12,0,5,1,1,15.416666666666666,2.0,0.5061031349999999,625.0,0.7309644670050762,12.824746787307683,0.0
404,0,1,1,0,1,18.0,https://profi.ru/profile/ZharkovaMS2/,18.0,1,5.0,4,0,1,0,1,11.75,2.5,0.50480718,324.0,0.3137254901960784,8.047189562170502,11.75
405,1,0,0,0,0,5.0,https://profi.ru/profile/ZhidomorovDM/,93.0,1,5.0,18,0,0,1,1,5.5,3.0,0.505580905,25.0,2.769230769230769,14.722194895832201,0.0
406,1,0,0,0,0,18.0,https://profi.ru/profile/ZhigalinDA5/,184.0,0,0.0,0,0,9,1,1,1.25,2.5,0.5014199,324.0,0.0,0.0,0.0
407,1,0,0,1,0,5.0,https://profi.ru/profile/ZhirkovaVA10/,136.0,0,0.0,0,0,2,0,1,0.16666666666666666,3.0,0.5009433,25.0,0.0,0.0,0.0
408,1,0,0,0,0,13.0,https://profi.ru/profile/ZhuchkovaVS3/,136.0,0,0.0,0,0,0,0,0,0.75,,0.5001923,169.0,0.0,0.0,0.0
409,1,0,1,0,1,9.0,https://profi.ru/profile/ZhukovMA78/,103.0,1,0.0,0,0,3,1,0,0.08333333333333333,,0.5046111725,81.0,0.0,0.0,0.08333333333333333
410,0,1,1,0,1,4.0,https://profi.ru/profile/ZykovaDS2/,84.0,0,5.0,1,0,2,0,1,2.75,5.0,0.5047936171428571,16.0,0.26666666666666666,3.4657359027997265,2.75
411,1,0,1,0,0,18.0,https://profi.ru/profile/user5599460/,92.0,1,5.0,10,0,5,0,1,4.083333333333333,5.0,0.5043870485714286,324.0,1.9672131147540985,11.989476363991853,0.0
