has_secondary_education,has_higher_education,work_experience,master_id,master_id,index,docs_verified,gender,guarantee,rating,reviews_count,is_highly_praised,is_certified,price_socket,suitabilityHints,discount,insurance,contract,cur_score,profi_ru_start,album_count,photos_count
True,False,3.0,https://profi.ru/profile/KagarmanovAN/,https://profi.ru/profile/KagarmanovAN/,155.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.633183333333335,На сервисе с сентября 2023 г. (2 года),0,0
True,False,5.0,https://profi.ru/profile/KagirovAR3/,https://profi.ru/profile/KagirovAR3/,27.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.749786,На сервисе с февраля 2026 г,0,0
True,False,7.0,https://profi.ru/profile/KalimullinMM3/,https://profi.ru/profile/KalimullinMM3/,54.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.54174175,,0,7
False,True,32.0,https://profi.ru/profile/KalimullinRR30/,https://profi.ru/profile/KalimullinRR30/,121.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.730169999999994,,0,0
True,False,16.0,https://profi.ru/profile/KamaletdinovAR/,https://profi.ru/profile/KamaletdinovAR/,155.0,False,MALE,По договоренности,"4,0",2,False,False,100.0,,,,,50.48505533333333,,0,1
False,True,,https://profi.ru/profile/KamaliyevAD2/,https://profi.ru/profile/KamaliyevAD2/,60.0,True,MALE,Нет гарантии,"5,0",5,False,False,,Мало отзывов по вашей услуге,5.0,,,50.7669255,,0,0
True,False,7.0,https://profi.ru/profile/KamaliyevSR/,https://profi.ru/profile/KamaliyevSR/,112.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7681258,На сервисе с апреля 2025 г. (1 год),0,0
False,True,16.0,https://profi.ru/profile/KamalovMR4/,https://profi.ru/profile/KamalovMR4/,136.0,True,MALE,Нет гарантии,0,0,False,False,300.0,,5.0,,,50.665234,,0,0
False,True,,https://profi.ru/profile/KamaltdinovAG/,https://profi.ru/profile/KamaltdinovAG/,134.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7603444,,0,0
True,False,30.0,https://profi.ru/profile/KamashevLV/,https://profi.ru/profile/KamashevLV/,127.0,True,MALE,Нет гарантии,"5,0",6,False,False,,,,,,50.557089727272725,На сервисе с июня 2025 г,0,2
,,,https://profi.ru/profile/KambarovAT/,https://profi.ru/profile/KambarovAT/,150.0,False,MALE,«1 год»,"4,82",84,False,False,500.0,,,,,50.47464057142857,,0,2
True,False,7.0,https://profi.ru/profile/KandinOA/,https://profi.ru/profile/KandinOA/,141.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.726903750000005,На сервисе с января 2026 г,0,0
True,False,5.0,https://profi.ru/profile/KapsuzyanAV/,https://profi.ru/profile/KapsuzyanAV/,144.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.701849,На сервисе с марта 2026 г,0,0
True,False,12.0,https://profi.ru/profile/KarimovFF10/,https://profi.ru/profile/KarimovFF10/,150.0,True,MALE,Нет гарантии,"4,60",5,False,False,,,,,,50.5168709,,0,16
True,False,7.0,https://profi.ru/profile/KarimullinIM3/,https://profi.ru/profile/KarimullinIM3/,110.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.765926,На сервисе с апреля 2026 г,0,0
False,False,20.0,https://profi.ru/profile/KaripovRF3/,https://profi.ru/profile/KaripovRF3/,56.0,True,MALE,Нет гарантии,"4,97",141,False,False,,,5.0,Есть страховка,,57.25940241666666,На сервисе с июля 2025 г,4,47
False,False,7.0,https://profi.ru/profile/KarneevUB/,https://profi.ru/profile/KarneevUB/,21.0,True,MALE,Нет гарантии,"5,0",23,False,False,,,,,,50.58362363636363,На сервисе с октября 2019 г. (6 лет),0,2
True,False,7.0,https://profi.ru/profile/KarpovAO25/,https://profi.ru/profile/KarpovAO25/,125.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.74000675,На сервисе с апреля 2026 г,0,0
False,False,26.0,https://profi.ru/profile/KashapovIV/,https://profi.ru/profile/KashapovIV/,163.0,True,MALE,Нет гарантии,"5,0",2,False,False,1500.0,,,,,50.643314,,0,0
,,,https://profi.ru/profile/KashapovNF/,https://profi.ru/profile/KashapovNF/,178.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.691083,На сервисе с октября 2021 г. (4 года),0,0
True,False,4.0,https://profi.ru/profile/KashayevAY/,https://profi.ru/profile/KashayevAY/,146.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.37664933333334,На сервисе с ноября 2021 г. (4 года),0,0
True,False,7.0,https://profi.ru/profile/KasyanovAG7/,https://profi.ru/profile/KasyanovAG7/,140.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,5.0,,,50.42030785714286,На сервисе с октября 2025 г,0,0
False,False,9.0,https://profi.ru/profile/KayumovEA2/,https://profi.ru/profile/KayumovEA2/,151.0,True,,Нет гарантии,0,0,False,False,,,,,,50.72963033333334,,1,0
True,False,4.0,https://profi.ru/profile/KayumovLF/,https://profi.ru/profile/KayumovLF/,61.0,True,MALE,Нет гарантии,"5,0",132,False,False,,,,,,50.80014,На сервисе с июня 2022 г. (3 года),0,0
True,False,15.0,https://profi.ru/profile/KenzhayevTI/,https://profi.ru/profile/KenzhayevTI/,102.0,True,MALE,Нет гарантии,"5,0",5,False,False,100.0,,10.0,,,50.5964145,,0,27
False,True,,https://profi.ru/profile/KhabibullinDI/,https://profi.ru/profile/KhabibullinDI/,45.0,False,MALE,По договоренности,"4,88",48,False,False,,Нет отзывов по вашей услуге,,,Договор,50.571039999999996,,2,0
False,True,,https://profi.ru/profile/KhabibullinR/,https://profi.ru/profile/KhabibullinR/,53.0,False,,Нет гарантии,0,0,False,False,,,,,,50.75496,,2,0
True,False,4.0,https://profi.ru/profile/KhabibullinTA5/,https://profi.ru/profile/KhabibullinTA5/,142.0,True,,Нет гарантии,"5,0",29,False,False,,,,,,50.540558555555556,На сервисе с июня 2025 г,9,47
True,False,8.0,https://profi.ru/profile/KhadiullinAN/,https://profi.ru/profile/KhadiullinAN/,85.0,False,MALE,Нет гарантии,"5,0",5,False,False,,,,,,50.77609566666666,На сервисе с ноября 2025 г,3,25
,,,https://profi.ru/profile/KhafizovER4/,https://profi.ru/profile/KhafizovER4/,88.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,,,,50.768051,На сервисе с марта 2026 г,0,0
True,False,33.0,https://profi.ru/profile/KhafizovRI5/,https://profi.ru/profile/KhafizovRI5/,140.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.6225185,,0,0
True,False,9.0,https://profi.ru/profile/KhairtdinovRI/,https://profi.ru/profile/KhairtdinovRI/,141.0,True,MALE,Нет гарантии,"5,0",5,False,False,,Нет отзывов по вашей услуге,,,,50.62701633333333,,1,0
True,False,10.0,https://profi.ru/profile/KhakimovRF6/,https://profi.ru/profile/KhakimovRF6/,132.0,True,MALE,Нет гарантии,0,0,False,False,,,15.0,,,50.6675525,,0,0
False,True,,https://profi.ru/profile/KhalitovAA5/,https://profi.ru/profile/KhalitovAA5/,86.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.513587375,,0,0
True,False,7.0,https://profi.ru/profile/KhaliullinIA2/,https://profi.ru/profile/KhaliullinIA2/,77.0,True,MALE,Нет гарантии,"5,0",12,False,False,,,,,,50.5939637,На сервисе с января 2026 г,0,0
True,True,,https://profi.ru/profile/KhamzinRR7/,https://profi.ru/profile/KhamzinRR7/,42.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.8104785,,0,0
True,False,7.0,https://profi.ru/profile/KhasanovRN18/,https://profi.ru/profile/KhasanovRN18/,49.0,False,MALE,По договоренности,"5,0",13,False,False,,Нет отзывов по вашей услуге,,,Договор,50.561536857142855,На сервисе с июля 2025 г,0,0
True,False,7.0,https://profi.ru/profile/KhasanovSM19/,https://profi.ru/profile/KhasanovSM19/,162.0,True,,Нет гарантии,0,0,False,False,,,,,,50.452474555555554,На сервисе с января 2026 г,0,0
True,False,2.0,https://profi.ru/profile/KhasbiyevII2/,https://profi.ru/profile/KhasbiyevII2/,29.0,True,,Нет гарантии,0,0,False,False,,,,,,50.95879,На сервисе с марта 2024 г. (2 года),0,0
False,True,4.0,https://profi.ru/profile/KhashadAA/,https://profi.ru/profile/KhashadAA/,148.0,False,,По договоренности,"4,91",494,False,False,1000.0,,,,Договор,50.7047004,На сервисе с января 2022 г. (4 года),1,27
True,False,,https://profi.ru/profile/KhaybullinRM/,https://profi.ru/profile/KhaybullinRM/,84.0,False,MALE,По договоренности,"5,0",49,False,False,900.0,,,,Договор,50.600278,,0,26
True,False,8.0,https://profi.ru/profile/KhayrullinMG2/,https://profi.ru/profile/KhayrullinMG2/,60.0,True,,Нет гарантии,0,0,False,False,,,,,,50.828306,,0,11
True,False,7.0,https://profi.ru/profile/KhayrullinRI12/,https://profi.ru/profile/KhayrullinRI12/,85.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,,,,50.550743777777775,На сервисе с апреля 2025 г. (1 год),0,0
True,False,21.0,https://profi.ru/profile/KhayrullinRR17/,https://profi.ru/profile/KhayrullinRR17/,98.0,False,MALE,По договоренности,0,0,False,False,,,5.0,,Договор,50.7995815,,0,0
True,False,10.0,https://profi.ru/profile/KhayrullinRR18/,https://profi.ru/profile/KhayrullinRR18/,108.0,True,MALE,Нет гарантии,"5,0",9,False,False,,Мало отзывов по вашей услуге,,,,50.77647066666666,На сервисе с декабря 2024 г. (1 год),1,0
False,True,,https://profi.ru/profile/KhayrullovDA/,https://profi.ru/profile/KhayrullovDA/,64.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,50.0,,,50.722584,,0,6
True,False,7.0,https://profi.ru/profile/KhisamovKI/,https://profi.ru/profile/KhisamovKI/,132.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.75840625,На сервисе с июля 2025 г,0,3
True,False,7.0,https://profi.ru/profile/KhismatullinIA2/,https://profi.ru/profile/KhismatullinIA2/,184.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.621314999999996,На сервисе с апреля 2025 г. (1 год),0,0
True,False,7.0,https://profi.ru/profile/KhodovTR/,https://profi.ru/profile/KhodovTR/,169.0,True,MALE,Нет гарантии,0,0,False,False,200.0,,,,,50.62519966666667,На сервисе с сентября 2025 г,0,0
True,False,4.0,https://profi.ru/profile/KhristolyubovYA/,https://profi.ru/profile/KhristolyubovYA/,101.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.793760000000006,На сервисе с декабря 2021 г. (4 года),0,7
True,False,5.0,https://profi.ru/profile/KhrushchevNA2/,https://profi.ru/profile/KhrushchevNA2/,58.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.745945000000006,На сервисе с января 2026 г,0,0
True,False,5.0,https://profi.ru/profile/KhrustalevVA7/,https://profi.ru/profile/KhrustalevVA7/,110.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.77112066666667,На сервисе с февраля 2026 г,0,0
False,True,7.0,https://profi.ru/profile/KhudoynazarovOK2/,https://profi.ru/profile/KhudoynazarovOK2/,65.0,True,MALE,Нет гарантии,"4,65",17,False,False,,Нет отзывов по вашей услуге,10.0,,,50.7984915,,1,0
True,False,5.0,https://profi.ru/profile/KhurtinAA3/,https://profi.ru/profile/KhurtinAA3/,88.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7888418,,0,0
False,True,3.0,https://profi.ru/profile/KhusainovAR10/,https://profi.ru/profile/KhusainovAR10/,112.0,True,MALE,Нет гарантии,0,0,False,False,1000.0,,,,,50.6877985,,0,0
True,False,4.0,https://profi.ru/profile/KhusnetdinovIM/,https://profi.ru/profile/KhusnetdinovIM/,120.0,True,MALE,Нет гарантии,"5,0",25,False,False,,,,,,50.56473172727272,На сервисе с октября 2022 г. (3 года),1,0
True,False,7.0,https://profi.ru/profile/KhusnullinRI/,https://profi.ru/profile/KhusnullinRI/,142.0,True,,Нет гарантии,0,0,False,False,,,,,,50.7411215,На сервисе с октября 2025 г,0,0
False,True,15.0,https://profi.ru/profile/KhusnutdinovAK/,https://profi.ru/profile/KhusnutdinovAK/,157.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.63567166666667,,5,19
True,False,7.0,https://profi.ru/profile/KindyukovMV/,https://profi.ru/profile/KindyukovMV/,169.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,,,,50.80003,На сервисе с июля 2025 г,0,0
True,False,2.0,https://profi.ru/profile/KinzyabayevDL/,https://profi.ru/profile/KinzyabayevDL/,92.0,True,,Нет гарантии,"5,0",4,False,False,,,,,,50.834195,На сервисе с августа 2024 г. (1 год),0,0
,,,https://profi.ru/profile/KirillovAA99/,https://profi.ru/profile/KirillovAA99/,58.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.769249,На сервисе с ноября 2025 г,12,6
True,True,9.0,https://profi.ru/profile/KlykovYA3/,https://profi.ru/profile/KlykovYA3/,88.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,,,,50.43119016666666,,7,0
,,,https://profi.ru/profile/KolchinMY/,https://profi.ru/profile/KolchinMY/,96.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7814376,На сервисе с марта 2026 г,2,0
True,True,7.0,https://profi.ru/profile/KolsanovVS/,https://profi.ru/profile/KolsanovVS/,72.0,False,MALE,По договоренности,"4,99",230,True,False,,,,,,50.777637399999996,,0,0
True,False,26.0,https://profi.ru/profile/KondratAV/,https://profi.ru/profile/KondratAV/,138.0,True,MALE,Нет гарантии,"4,85",125,False,False,,Мало отзывов по вашей услуге,,,,50.73052225,,0,4
True,False,8.0,https://profi.ru/profile/KonevAV4/,https://profi.ru/profile/KonevAV4/,92.0,True,MALE,Нет гарантии,0,0,False,False,1500.0,,10.0,,,50.687957999999995,,1,11
True,False,1.0,https://profi.ru/profile/KonyukhovSV/,https://profi.ru/profile/KonyukhovSV/,145.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.47923844444444,На сервисе с марта 2023 г. (3 года),1,13
True,False,7.0,https://profi.ru/profile/KordyukovAA2/,https://profi.ru/profile/KordyukovAA2/,151.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.683406999999995,На сервисе с марта 2026 г,0,0
False,True,10.0,https://profi.ru/profile/KornilovAU5/,https://profi.ru/profile/KornilovAU5/,127.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.57373533333333,,0,0
False,False,,https://profi.ru/profile/KorostelevNS5/,https://profi.ru/profile/KorostelevNS5/,108.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.770436000000004,На сервисе с января 2026 г,0,14
True,False,7.0,https://profi.ru/profile/KorsakovVA4/,https://profi.ru/profile/KorsakovVA4/,39.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.90671,На сервисе с апреля 2026 г,0,0
False,True,13.0,https://profi.ru/profile/KorshunovKA9/,https://profi.ru/profile/KorshunovKA9/,125.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.49662314285714,,0,0
False,True,,https://profi.ru/profile/KoshkinPV2/,https://profi.ru/profile/KoshkinPV2/,97.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.51938855555555,,0,0
True,False,7.0,https://profi.ru/profile/KotdusovLG/,https://profi.ru/profile/KotdusovLG/,28.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.943207,На сервисе с июля 2024 г. (1 год),0,0
False,True,5.0,https://profi.ru/profile/KovalenkoKO5/,https://profi.ru/profile/KovalenkoKO5/,137.0,False,MALE,По договоренности,0,0,False,False,,,,,Договор,50.640026,,3,37
False,False,10.0,https://profi.ru/profile/KozhevnikovOS5/,https://profi.ru/profile/KozhevnikovOS5/,38.0,True,MALE,Нет гарантии,"5,0",7,False,False,,Мало отзывов по вашей услуге,,,,50.815545,На сервисе с апреля 2025 г. (1 год),0,3
True,False,7.0,https://profi.ru/profile/KrasnovDV5/,https://profi.ru/profile/KrasnovDV5/,154.0,True,MALE,По договоренности,"5,0",29,False,False,250.0,Мало отзывов по вашей услуге,,,,50.37042733333333,На сервисе с ноября 2018 г. (7 лет),0,3
False,False,,https://profi.ru/profile/KrasnovMA23/,https://profi.ru/profile/KrasnovMA23/,154.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.68381366666667,На сервисе с января 2025 г. (1 год),0,0
False,False,13.0,https://profi.ru/profile/KrasnovRR/,https://profi.ru/profile/KrasnovRR/,156.0,True,MALE,«Гарантия на Услуги от 30 дней»,"4,82",116,False,False,500.0,Мало отзывов по вашей услуге,10.0,,,50.61410825,,6,0
True,False,5.0,https://profi.ru/profile/KrayevskiyIA2/,https://profi.ru/profile/KrayevskiyIA2/,152.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.651869,На сервисе с марта 2026 г,0,0
True,False,1.0,https://profi.ru/profile/KraynovDV3/,https://profi.ru/profile/KraynovDV3/,94.0,True,MALE,Нет гарантии,"3,0",1,False,False,2000.0,,,,,50.7814376,На сервисе с марта 2025 г. (1 год),0,0
True,True,7.0,https://profi.ru/profile/KraynovPV2/,https://profi.ru/profile/KraynovPV2/,0.0,True,MALE,Нет гарантии,"5,0",21,False,False,,Мало отзывов по вашей услуге,10.0,Есть страховка,,70.61884025,,0,9
True,False,5.0,https://profi.ru/profile/KrinitsynIM/,https://profi.ru/profile/KrinitsynIM/,170.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.662497,На сервисе с января 2026 г,0,0
False,True,,https://profi.ru/profile/KruglovVV30/,https://profi.ru/profile/KruglovVV30/,76.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,,,,50.515280375,,0,0
True,False,20.0,https://profi.ru/profile/KrylovAA67/,https://profi.ru/profile/KrylovAA67/,17.0,True,MALE,Нет гарантии,"4,94",79,False,False,,,,,,50.59451475,,0,15
True,False,2.0,https://profi.ru/profile/KrymskiyYL/,https://profi.ru/profile/KrymskiyYL/,78.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.708438,На сервисе с декабря 2023 г. (2 года),0,0
True,False,7.0,https://profi.ru/profile/KucheganovIB/,https://profi.ru/profile/KucheganovIB/,81.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.524487875,На сервисе с марта 2019 г. (7 лет),0,0
False,False,,https://profi.ru/profile/KudryashovAS30/,https://profi.ru/profile/KudryashovAS30/,150.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.75277833333333,На сервисе с мая 2025 г,0,0
False,True,2.0,https://profi.ru/profile/KudryashovSS7/,https://profi.ru/profile/KudryashovSS7/,148.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.724855999999996,,3,0
True,False,9.0,https://profi.ru/profile/KupchikovSV/,https://profi.ru/profile/KupchikovSV/,53.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.708477,На сервисе с мая 2024 г. (1 год),0,0
False,True,12.0,https://profi.ru/profile/KurbanovShG2/,https://profi.ru/profile/KurbanovShG2/,98.0,True,MALE,Нет гарантии,"5,0",5,False,False,,Нет отзывов по вашей услуге,10.0,,,50.610800499999996,,0,2
True,False,7.0,https://profi.ru/profile/KuryaginAV/,https://profi.ru/profile/KuryaginAV/,125.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.743905,На сервисе с августа 2025 г,0,0
,,,https://profi.ru/profile/KushkaIU/,https://profi.ru/profile/KushkaIU/,111.0,False,MALE,По договоренности,"4,65",147,False,False,1000.0,,10.0,,,50.736104,,0,4
True,False,7.0,https://profi.ru/profile/KushmanovAP/,https://profi.ru/profile/KushmanovAP/,125.0,True,MALE,Нет гарантии,"5,0",7,False,False,,,,,,50.573028,На сервисе с июня 2025 г,0,0
True,False,7.0,https://profi.ru/profile/KuzembayevGM/,https://profi.ru/profile/KuzembayevGM/,123.0,True,MALE,«Гарантия 6 месяцев с окончания работ»,"5,0",2,False,False,,,10.0,,,50.76970166666666,На сервисе с октября 2024 г. (1 год),0,0
True,False,9.0,https://profi.ru/profile/KuzminDL5/,https://profi.ru/profile/KuzminDL5/,142.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7539872,,0,0
False,False,15.0,https://profi.ru/profile/KuzminSV50/,https://profi.ru/profile/KuzminSV50/,109.0,True,MALE,Нет гарантии,"5,0",17,False,False,,Мало отзывов по вашей услуге,,,,50.7572588,На сервисе с июля 2021 г. (4 года),0,0
True,False,7.0,https://profi.ru/profile/KuznetsovPA76/,https://profi.ru/profile/KuznetsovPA76/,100.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.710369,На сервисе с января 2026 г,5,0
True,False,7.0,https://profi.ru/profile/KuznetsovSV54/,https://profi.ru/profile/KuznetsovSV54/,90.0,True,MALE,Нет гарантии,"4,98",46,False,False,,,,,,50.5738202,,0,0
True,False,7.0,https://profi.ru/profile/KuznetsovVI78/,https://profi.ru/profile/KuznetsovVI78/,60.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.810624000000004,На сервисе с июля 2025 г,0,0
True,False,10.0,https://profi.ru/profile/LakeyevSM/,https://profi.ru/profile/LakeyevSM/,70.0,True,MALE,Нет гарантии,"5,0",10,False,False,,,,,,50.830273000000005,,0,4
,,,https://profi.ru/profile/LarinAS27/,https://profi.ru/profile/LarinAS27/,68.0,True,MALE,По договоренности,"5,0",29,False,False,300.0,,,,Договор,50.625590499999994,На сервисе с ноября 2024 г. (1 год),0,27
True,False,2.0,https://profi.ru/profile/LarinOV8/,https://profi.ru/profile/LarinOV8/,121.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.756940199999995,На сервисе с января 2025 г. (1 год),0,0
True,False,7.0,https://profi.ru/profile/LarionovVV34/,https://profi.ru/profile/LarionovVV34/,133.0,False,MALE,По договоренности,0,0,False,False,,,,,Договор,50.7557712,На сервисе с февраля 2026 г,0,0
True,False,7.0,https://profi.ru/profile/LatipovII4/,https://profi.ru/profile/LatipovII4/,163.0,True,MALE,Нет гарантии,"5,0",15,False,False,,Нет отзывов по вашей услуге,,,,50.6719626,На сервисе с октября 2025 г,0,0
True,False,7.0,https://profi.ru/profile/LavoninVA/,https://profi.ru/profile/LavoninVA/,104.0,False,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.7632754,На сервисе с октября 2025 г,0,0
False,False,,https://profi.ru/profile/LebedyantsevMK/,https://profi.ru/profile/LebedyantsevMK/,67.0,True,MALE,Нет гарантии,"5,0",6,False,False,,Мало отзывов по вашей услуге,,,,50.629678090909096,На сервисе с января 2025 г. (1 год),3,10
True,False,8.0,https://profi.ru/profile/LedentsovRA/,https://profi.ru/profile/LedentsovRA/,122.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.764386,На сервисе с апреля 2026 г,0,0
True,True,29.0,https://profi.ru/profile/LeontyevDV13/,https://profi.ru/profile/LeontyevDV13/,97.0,True,MALE,Нет гарантии,"4,95",126,False,False,,,,,,50.61660823076923,,0,2
,,,https://profi.ru/profile/LeshchenkoVV2/,https://profi.ru/profile/LeshchenkoVV2/,50.0,False,,Нет гарантии,0,0,False,False,,,,,,50.780201000000005,На сервисе с июля 2023 г. (2 года),0,0
True,False,7.0,https://profi.ru/profile/LipskiyVN/,https://profi.ru/profile/LipskiyVN/,110.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7618475,На сервисе с апреля 2026 г,0,0
True,False,7.0,https://profi.ru/profile/LipskiyYS/,https://profi.ru/profile/LipskiyYS/,124.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.783359,На сервисе с января 2026 г,0,0
False,True,5.0,https://profi.ru/profile/LisinSN4/,https://profi.ru/profile/LisinSN4/,134.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.780990333333335,,0,26
True,False,14.0,https://profi.ru/profile/LoginovNA2/,https://profi.ru/profile/LoginovNA2/,3.0,False,MALE,«1 год»,"5,0",13,False,False,8000.0,,5.0,Есть страховка,,70.28538841666666,,3,45
True,False,7.0,https://profi.ru/profile/LukaninAA4/,https://profi.ru/profile/LukaninAA4/,105.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.751988999999995,На сервисе с января 2026 г,0,0
False,True,23.0,https://profi.ru/profile/LukashkovAV/,https://profi.ru/profile/LukashkovAV/,176.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.608604,,0,0
False,True,19.0,https://profi.ru/profile/LukashovVV/,https://profi.ru/profile/LukashovVV/,168.0,False,MALE,«1 год»,"4,56",18,False,False,,Мало отзывов по вашей услуге,,,,50.6705115,,0,0
True,False,10.0,https://profi.ru/profile/LykovID2/,https://profi.ru/profile/LykovID2/,98.0,True,MALE,Нет гарантии,"5,0",6,False,False,,Нет отзывов по вашей услуге,,,,50.800892000000005,,0,0
False,False,6.0,https://profi.ru/profile/MadzhidzodaMK/,https://profi.ru/profile/MadzhidzodaMK/,80.0,True,,Нет гарантии,"5,0",3,False,False,,,,,,50.732027,На сервисе с июля 2025 г,0,0
,,,https://profi.ru/profile/MakaretsVI/,https://profi.ru/profile/MakaretsVI/,121.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.72248,На сервисе с февраля 2026 г,0,2
True,False,17.0,https://profi.ru/profile/MakarovAU2/,https://profi.ru/profile/MakarovAU2/,116.0,True,MALE,«6 месяцев»,"4,20",5,False,False,300.0,,,,,50.76270066666667,,0,0
,,,https://profi.ru/profile/MakhmadovAF/,https://profi.ru/profile/MakhmadovAF/,27.0,False,,Нет гарантии,"4,92",25,False,False,,Нет отзывов по вашей услуге,,,,50.54785325,На сервисе с июля 2025 г,1,0
True,False,7.0,https://profi.ru/profile/MakhmutovMR4/,https://profi.ru/profile/MakhmutovMR4/,83.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.729823499999995,На сервисе с декабря 2025 г,0,0
False,True,5.0,https://profi.ru/profile/MakhmutovSR/,https://profi.ru/profile/MakhmutovSR/,41.0,False,MALE,По договоренности,"5,0",1,False,False,5000.0,,,,Договор,50.498913,,0,0
True,False,7.0,https://profi.ru/profile/MaksimovAA174/,https://profi.ru/profile/MaksimovAA174/,50.0,True,MALE,Нет гарантии,"5,0",25,False,False,,Нет отзывов по вашей услуге,,,,50.747271,На сервисе с октября 2024 г. (1 год),0,0
True,False,8.0,https://profi.ru/profile/MaksimovBA2/,https://profi.ru/profile/MaksimovBA2/,86.0,True,MALE,По договоренности,"4,91",57,False,False,150.0,,5.0,,Договор,50.79232966666667,,0,1
True,False,7.0,https://profi.ru/profile/MalikovRK2/,https://profi.ru/profile/MalikovRK2/,104.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.7909115,На сервисе с ноября 2019 г. (6 лет),0,0
True,False,5.0,https://profi.ru/profile/MalininEV2/,https://profi.ru/profile/MalininEV2/,112.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.701173499999996,,0,0
True,False,7.0,https://profi.ru/profile/MalovMV6/,https://profi.ru/profile/MalovMV6/,107.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.75233725,На сервисе с октября 2025 г,0,0
True,False,14.0,https://profi.ru/profile/MamirovIB2/,https://profi.ru/profile/MamirovIB2/,130.0,True,MALE,Нет гарантии,"4,97",31,False,False,,Нет отзывов по вашей услуге,,,,50.762705249999996,На сервисе с мая 2020 г. (5 лет),0,6
False,True,,https://profi.ru/profile/MansurovDA8/,https://profi.ru/profile/MansurovDA8/,133.0,True,MALE,Нет гарантии,"5,0",11,False,False,,Нет отзывов по вашей услуге,,,,50.549092,,1,0
True,False,7.0,https://profi.ru/profile/MardanshinDR2/,https://profi.ru/profile/MardanshinDR2/,45.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.92391,На сервисе с ноября 2025 г,3,0
